71,4/28/2021,118,0.24, ,0, ,680,R,10.9, ,83.5, ,44.4, ,65.6, ,94, ,28, ,50, ,46.7, ,4.7, ,112.4, ,61.2, 
71,4/29/2021,119,0.23, ,0, ,655, ,13.3, ,88.8, ,48.8, ,70.2, ,94, ,29, ,53, ,52.1, ,3.5, ,83.9, ,65.4, 
71,4/30/2021,120,0.25, ,0, ,639, ,13.1, ,88.8, ,53.5, ,68.6, ,96, ,26, ,55, ,51.6, ,5.1, ,122.5, ,70.6, 
71,5/1/2021,121,0.26, ,0, ,682, ,12.3, ,80.1, ,44.1, ,64.3, ,99, ,27, ,60, ,50, ,7.1, ,169.7, ,67.6, 
71,5/2/2021,122,0.31, ,0, ,667, ,10.7, ,82.3, ,46.5, ,67.3, ,99, ,21, ,47, ,46.3, ,9.4, ,226.8, ,65.5, 
71,5/3/2021,123,0.33, ,0, ,673, ,9.8, ,86.5, ,62.6,Y,72.8, ,54, ,18, ,36, ,44.1, ,9.9, ,237.5, ,64.7, 
75,4/27/2021,117,0.2, ,0, ,697,R,9.3, ,66.5, ,47.3, ,56.7, ,81, ,45, ,60, ,42.7, ,3.3, ,78.3, ,64.3, 
75,4/28/2021,118,0.24,R,0, ,724,R,10, ,80.7, ,46.4, ,63.7, ,83, ,22, ,50, ,44.6, ,3.7, ,88.4, ,64.2, 
75,4/29/2021,119,0.26, ,0, ,721,R,9.3, ,87.2, ,49.4, ,69.2, ,73, ,23, ,38, ,42.6, ,3.4, ,81.2, ,64.7, 
75,4/30/2021,120,0.26, ,0, ,729,R,9.6, ,88, ,53.4, ,71, ,87, ,18, ,37, ,43.4, ,3.2, ,76.5, ,65.9, 
75,5/1/2021,121,0.21, ,0, ,634, ,13.8, ,74.1, ,52.8, ,61.8, ,94, ,51, ,73, ,53.2, ,5.5, ,132.2, ,66.7, 
75,5/2/2021,122,0.14, ,0, ,405, ,12.4, ,68.9, ,56.8, ,61.4, ,82, ,57, ,67, ,50.3, ,5.4, ,130.7, ,66.2, 
75,5/3/2021,123,0.22, ,0, ,705,R,14, ,75.9, ,55.7, ,64.7, ,91, ,49, ,67, ,53.6, ,4, ,96.7, ,66.3, 
77,4/27/2021,117,0.24, ,0, ,693,R,7.4, ,79.7, ,37.8, ,59.5, ,91, ,17, ,42, ,36.7, ,4.3, ,103.2, ,59.5, 
77,4/28/2021,118,0.25, ,0, ,689,R,8, ,86, ,40.9, ,64.1, ,79, ,19, ,39, ,38.8, ,4.2, ,100.8, ,60.9, 
77,4/29/2021,119,0.22,R,0, ,675, ,10.3, ,85.9, ,42.8, ,62.4, ,80, ,30, ,54, ,45.3, ,2.4, ,58.1, ,62.3, 
77,4/30/2021,120,0.19,R,0, ,599, ,10.9, ,78, ,42.7, ,57.7, ,91, ,43, ,67, ,46.8, ,2.3, ,56.1, ,62.8, 
77,5/1/2021,121,0.2,R,0, ,692,R,11.6, ,80.4, ,44.1, ,61.3, ,93, ,38, ,63, ,48.5, ,2.2, ,53, ,63, 
77,5/2/2021,122,0.22,R,0, ,693,R,9, ,85.9, ,42.3, ,65.7, ,86, ,16, ,42, ,41.7, ,2.4, ,57.4, ,63.3, 
